lag_frame[sec],MSD_[px^2]
0.008333333333333333,1.4877352096442213
0.016666666666666666,2.8253502766299796
0.025,4.186775770015209
0.03333333333333333,5.561372259054966
0.041666666666666664,6.942494217333995
0.05,8.31089436527224
0.058333333333333334,9.634049088312779
0.06666666666666667,10.931915545149993
0.075,12.197711922429917
0.08333333333333333,13.394698740211927
0.09166666666666666,14.545140733191525
0.1,15.644134568074284
0.10833333333333334,16.689963028890844
0.11666666666666667,17.708764100405375
0.125,18.678302116764797
0.13333333333333333,19.629274400475104
0.14166666666666666,20.586928041812918
0.15,21.538711473735898
0.15833333333333333,22.51099162261087
0.16666666666666666,23.522077948644224
0.175,24.58458884094803
0.18333333333333332,25.68528613130056
0.19166666666666665,26.83782978521058
0.2,28.00086175634229
0.20833333333333334,29.194364968584974
0.21666666666666667,30.387649777242917
0.225,31.56869355858711
0.23333333333333334,32.73199224609289
0.24166666666666667,33.86876470273144
0.25,34.93506276965644
0.2583333333333333,35.99833711333757
0.26666666666666666,36.99413632655999
0.275,37.929169541016655
0.2833333333333333,38.83530224259246
0.2916666666666667,39.69337987818689
0.3,40.51919727560313
0.30833333333333335,41.34566253463186
0.31666666666666665,42.18120322749058
0.325,43.012509540117115
0.3333333333333333,43.869001306088585
0.3416666666666667,44.74459331048385
0.35,45.66572684144797
0.35833333333333334,46.63806742600291
0.36666666666666664,47.657895316934265
0.375,48.71429924908412
0.3833333333333333,49.762037514250174
0.39166666666666666,50.842289765801056
0.4,51.8882289278554
0.4083333333333333,52.92213422721055
0.4166666666666667,53.932863593318345
0.425,54.87458764088238
0.43333333333333335,55.74862079752198
0.44166666666666665,56.56641318724646
0.45,57.34691527693758
0.4583333333333333,58.11355413756062
0.4666666666666667,58.84071147708048
0.475,59.552545616476785
0.48333333333333334,60.25050577053022
0.49166666666666664,60.92833661706155
0.5,61.6738826764261
0.5083333333333333,62.43726758767186
0.5166666666666666,63.23482158714115
0.525,64.08212115638075
0.5333333333333333,64.91542201045306
0.5416666666666666,65.78920013209627
0.55,66.73711661613991
0.5583333333333333,67.6794300381612
0.5666666666666667,68.63117450621024
0.575,69.58644521934666
0.5833333333333334,70.52565200665612
0.5916666666666667,71.41640745997726
0.6,72.2840213392163
0.6083333333333333,73.13176026266835
0.6166666666666667,73.91965245995023
0.625,74.63866278824426
0.6333333333333333,75.33956892258053
0.6416666666666666,76.0163989883405
0.65,76.65234204031975
0.6583333333333333,77.32627829752617
0.6666666666666666,77.99209745578317
0.675,78.67670483588327
0.6833333333333333,79.37319441227498
0.6916666666666667,80.17331586883984
0.7,81.01550363280988
0.7083333333333334,81.87379036829238
0.7166666666666667,82.7736387360096
0.725,83.74244727825167
0.7333333333333333,84.70216660117912
0.7416666666666667,85.64737900073372
0.75,86.60101072735569
0.7583333333333333,87.54655660891359
0.7666666666666666,88.42582751708672
0.775,89.31720918283159
0.7833333333333333,90.10921756696827
0.7916666666666666,90.87546759369171
0.8,91.59866493224003
0.8083333333333333,92.30464518287951
0.8166666666666667,92.96814652003148
0.825,93.58589766814922
0.8333333333333334,94.25776033390711
0.8416666666666667,94.87115228963319
0.85,95.59438194135026
0.8583333333333333,96.313688536672
0.8666666666666667,97.05417602124044
0.875,97.88907782224086
0.8833333333333333,98.75238984042898
0.8916666666666666,99.68393619879272
0.9,100.58268674023525
0.9083333333333333,101.54930282122845
0.9166666666666666,102.54987558714865
0.9249999999999999,103.48165982217809
0.9333333333333333,104.38863997051105
0.9416666666666667,105.30097831720556
0.95,106.13235509587636
0.9583333333333334,106.92268099579907
0.9666666666666667,107.68001325800493
0.975,108.3268792224045
0.9833333333333333,108.96158127795596
0.9916666666666667,109.56677308828436
1.0,110.18012703069944
1.0083333333333333,110.79845665445872
1.0166666666666666,111.4442922139155
1.025,112.09771717512207
1.0333333333333332,112.77329319936632
1.0416666666666667,113.47476435368606
1.05,114.20510112024382
