lag_frame[sec],MSD_[px^2]
0.008333333333333333,0.712330295942528
0.016666666666666666,1.1919441300019031
0.025,1.6515241363652093
0.03333333333333333,2.0951088590138918
0.041666666666666664,2.527375945997717
0.05,2.951554917731117
0.058333333333333334,3.3615360980331146
0.06666666666666667,3.7710968032200376
0.075,4.166993727777515
0.08333333333333333,4.552317892059775
0.09166666666666666,4.927733434374869
0.1,5.304532001373306
0.10833333333333334,5.676692796581266
0.11666666666666667,6.042346190200202
0.125,6.406294397226527
0.13333333333333333,6.765414607384415
0.14166666666666666,7.125750571298093
0.15,7.483985638714494
0.15833333333333333,7.8354850506079865
0.16666666666666666,8.179939912440249
0.175,8.525288574828947
0.18333333333333332,8.868758641445702
0.19166666666666665,9.203929620396227
0.2,9.544596313672171
0.20833333333333334,9.881255169800937
0.21666666666666667,10.216664396386374
0.225,10.550506006736018
0.23333333333333334,10.876048169287946
0.24166666666666667,11.194515663046946
0.25,11.517909105263525
0.2583333333333333,11.844808188736652
0.26666666666666666,12.170364511053648
0.275,12.485780689359766
0.2833333333333333,12.793721955620585
0.2916666666666667,13.109537328682952
0.3,13.430579945218499
0.30833333333333335,13.740981232944865
0.31666666666666665,14.044971790582286
0.325,14.357430643526138
0.3333333333333333,14.65799378609003
0.3416666666666667,14.961084128164066
0.35,15.258127562141635
0.35833333333333334,15.548922445412682
0.36666666666666664,15.841849332513135
0.375,16.138563978595347
0.3833333333333333,16.4279210185793
0.39166666666666666,16.717481320732187
0.4,17.010403418799193
0.4083333333333333,17.305636164285048
0.4166666666666667,17.59867501794293
0.425,17.877562285476955
0.43333333333333335,18.157928888526254
0.44166666666666665,18.4419871159973
0.45,18.726775098213388
0.4583333333333333,19.0097991387639
0.4666666666666667,19.288783303394695
0.475,19.57160832475345
0.48333333333333334,19.843492926330782
0.49166666666666664,20.12499150127944
0.5,20.3945209035413
0.5083333333333333,20.665877455065452
0.5166666666666666,20.942663803352186
0.525,21.221924007730376
0.5333333333333333,21.49536743505918
0.5416666666666666,21.765332799557708
0.55,22.03370563183514
0.5583333333333333,22.301839463485294
0.5666666666666667,22.574432768868878
0.575,22.847428456367446
0.5833333333333334,23.11742379783225
0.5916666666666667,23.38467297469542
0.6,23.654346471089458
0.6083333333333333,23.920164536174518
0.6166666666666667,24.18599151390989
0.625,24.44667924804181
0.6333333333333333,24.714127108008523
0.6416666666666666,24.96859073257346
0.65,25.226095076021846
0.6583333333333333,25.49031131709747
0.6666666666666666,25.753867121891712
0.675,26.007475514356504
0.6833333333333333,26.267090652364057
0.6916666666666667,26.524069304245103
0.7,26.780990800053694
0.7083333333333334,27.041500525937472
0.7166666666666667,27.29602003115071
0.725,27.564036119823847
0.7333333333333333,27.818757985626853
0.7416666666666667,28.076297537108115
0.75,28.34399405733988
0.7583333333333333,28.60045202414005
0.7666666666666666,28.856704959104956
0.775,29.11823260635829
0.7833333333333333,29.379448093361667
0.7916666666666666,29.637675123712935
0.8,29.90241442443208
0.8083333333333333,30.147350399811828
0.8166666666666667,30.410352217723645
0.825,30.654449937278194
0.8333333333333334,30.901389435081956
0.8416666666666667,31.151457885930807
0.85,31.39889256185773
0.8583333333333333,31.658590438988444
0.8666666666666667,31.909226717562806
0.875,32.16165735514624
0.8833333333333333,32.40626599424332
0.8916666666666666,32.66561799264916
0.9,32.90397697874598
0.9083333333333333,33.14317114809154
0.9166666666666666,33.39436978512749
0.9249999999999999,33.64121980408369
0.9333333333333333,33.899299187800224
0.9416666666666667,34.148256362132706
0.95,34.39351485509588
0.9583333333333334,34.642747560116995
0.9666666666666667,34.90174323767494
0.975,35.15046830194556
0.9833333333333333,35.40435800186403
0.9916666666666667,35.65823907485133
1.0,35.90900153679635
1.0083333333333333,36.163910149871654
1.0166666666666666,36.407950371087466
1.025,36.66203518559536
1.0333333333333332,36.90679554990844
1.0416666666666667,37.14808497507392
1.05,37.40196056630758
1.0583333333333333,37.647640728942946
1.0666666666666667,37.88030677566834
1.075,38.12773224423993
1.0833333333333333,38.366836853600304
1.0916666666666666,38.62205492204781
1.1,38.86514413048307
1.1083333333333334,39.120136355943465
1.1166666666666667,39.36218403960924
1.125,39.605758233301756
1.1333333333333333,39.852209614717275
1.1416666666666666,40.10207850170322
1.15,40.35677911927546
1.1583333333333332,40.602431012491145
1.1666666666666667,40.85822196928737
1.175,41.11062577195171
1.1833333333333333,41.34898286507234
1.1916666666666667,41.596456426901206
1.2,41.85267472272866
1.2083333333333333,42.10229191739662
1.2166666666666666,42.339611564262306
1.225,42.58949055540696
1.2333333333333334,42.84538930238753
1.2416666666666667,43.089238386196186
1.25,43.319343758114286
1.2583333333333333,43.565815217491156
1.2666666666666666,43.80721350530483
1.275,44.05324712298463
1.2833333333333332,44.304052865867185
1.2916666666666667,44.55261186896245
1.3,44.78932460291941
1.3083333333333333,45.04808144973386
1.3166666666666667,45.287786115893326
1.325,45.55592451606881
1.3333333333333333,45.792018865267586
1.3416666666666666,46.02548347317159
1.35,46.268048982186244
1.3583333333333334,46.51332305199012
1.3666666666666667,46.76485133242614
1.375,47.00008867232809
1.3833333333333333,47.241542520461856
1.3916666666666666,47.48590602430924
1.4,47.74536849004832
1.4083333333333332,47.97812941815517
1.4166666666666667,48.21025299690135
1.425,48.459416993840904
1.4333333333333333,48.67644020539665
1.4416666666666667,48.93243526465127
1.45,49.177922207824395
1.4583333333333333,49.42828618754714
1.4666666666666666,49.676773832681775
1.475,49.911502278976876
1.4833333333333334,50.17518826326134
1.4916666666666667,50.41488412085668
1.5,50.66103122528734
