lag time t,dr^2
0.008333333333333335,0.006441426604314973
0.016666666666666666,0.01137847616263187
0.025,0.01614945937122677
0.03333333333333334,0.020876337157784797
0.041666666666666664,0.025507522148741944
0.049999999999999996,0.03003594072049762
0.058333333333333334,0.03440654440205286
0.06666666666666667,0.038693771565791756
0.07500000000000001,0.04289472141321493
0.08333333333333333,0.04702720814167361
0.09166666666666667,0.05110892348767021
0.09999999999999999,0.05506479691751963
0.10833333333333334,0.05899860414277685
0.11666666666666667,0.06275779280331854
0.125,0.0664027779769923
0.13333333333333333,0.0701651749257057
0.14166666666666666,0.07378555570465271
0.14999999999999997,0.07743113869286365
0.15833333333333333,0.08103335545721622
0.16666666666666666,0.08470148980666489
0.17500000000000002,0.08823719829440158
0.18333333333333332,0.09190189105928856
0.19166666666666668,0.09545941126353726
0.19999999999999998,0.09917748094610744
0.20833333333333337,0.10282062235170836
0.21666666666666667,0.10634638374602896
0.225,0.10983135601487695
0.23333333333333334,0.11330031850218578
0.24166666666666667,0.1169015352762461
0.25,0.12040013155360385
0.25833333333333336,0.1236501498501237
0.26666666666666666,0.12682421106265726
0.275,0.1301145405574917
0.2833333333333333,0.1333341295045453
0.2916666666666667,0.13643126126725177
0.3,0.13962960042476152
0.30833333333333335,0.14278651285961524
0.31666666666666665,0.1457983070208936
0.32500000000000007,0.14889728148175232
0.33333333333333326,0.15201006463634503
0.3416666666666667,0.15508838894478802
0.3499999999999999,0.1583349029669456
0.3583333333333333,0.1617520435399006
0.36666666666666664,0.1651226700124563
0.375,0.16823987358676337
0.3833333333333334,0.17151464654465867
0.39166666666666666,0.17480197276946213
0.4,0.1780607146683145
0.4083333333333333,0.18133370657193756
0.4166666666666667,0.1847215795582386
0.42499999999999993,0.18777446235152936
0.4333333333333333,0.19033960369421077
0.44166666666666665,0.1938189585294824
0.44999999999999996,0.19679602680289085
0.4583333333333333,0.199740381245241
0.4666666666666667,0.20251546117455452
0.4749999999999999,0.20569698333719824
0.48333333333333334,0.20878512852287875
0.4916666666666667,0.2114674147007792
0.5,0.21451534660455085
0.5083333333333333,0.21728057898282466
0.5166666666666667,0.2198528594053851
0.525,0.22315379731426457
0.5333333333333333,0.22580179011168341
0.5416666666666666,0.22891528611796755
