lag_frame[sec],NGP_[dimensionless]
0.008333333333333333,0.759147603366809
0.016666666666666666,0.47411870450664484
0.025,0.38234721284420714
0.03333333333333333,0.3507364060474627
0.041666666666666664,0.32836068394455675
0.05,0.31194536159927266
0.058333333333333334,0.3082835542512643
0.06666666666666667,0.3029178899573379
0.075,0.2952440750741707
0.08333333333333333,0.2898513365751374
0.09166666666666666,0.2897072711382611
0.1,0.28951855828332507
0.10833333333333334,0.28653515327297474
0.11666666666666667,0.28613559159511026
0.125,0.2806954906195718
0.13333333333333333,0.2803924000930398
0.14166666666666666,0.27585520775621153
0.15,0.2752947788701017
0.15833333333333333,0.27229152298047965
0.16666666666666666,0.272914585888026
0.175,0.2697178997637464
0.18333333333333332,0.2673751401482858
0.19166666666666665,0.2645739643498235
0.2,0.26268078659030203
0.20833333333333334,0.2614328381106139
0.21666666666666667,0.259650408598217
0.225,0.2599819627377029
0.23333333333333334,0.2607562007256028
0.24166666666666667,0.26236677499421046
0.25,0.26326824307231567
0.2583333333333333,0.2647611979946627
0.26666666666666666,0.2670889090938162
0.275,0.26991704579597253
0.2833333333333333,0.2715765398200476
0.2916666666666667,0.2739908207086972
0.3,0.27616961165867004
0.30833333333333335,0.2777082241851516
0.31666666666666665,0.28137052504984483
0.325,0.2815867878218785
0.3333333333333333,0.28238692293864176
0.3416666666666667,0.2844604866693836
0.35,0.28575584086251604
0.35833333333333334,0.28680937451793764
0.36666666666666664,0.2869219445441513
0.375,0.2863761946151977
0.3833333333333333,0.28589414057406026
0.39166666666666666,0.285931811548116
0.4,0.2854976585551203
0.4083333333333333,0.28609219257185936
0.4166666666666667,0.28548948661952167
0.425,0.28530510396688236
0.43333333333333335,0.28560813780152605
0.44166666666666665,0.2864788213751803
0.45,0.28656611710629076
0.4583333333333333,0.28484453341424265
0.4666666666666667,0.28420047785770186
0.475,0.28326416769581275
0.48333333333333334,0.2827227495315179
0.49166666666666664,0.28194465108754496
0.5,0.279942393934663
0.5083333333333333,0.2794265357827852
0.5166666666666666,0.27785611594669213
0.525,0.2771948858638076
0.5333333333333333,0.27783834367925286
