lag_frame[sec],NGP_[dimensionless]
0.008333333333333333,1.053773235161219
0.016666666666666666,0.5935367798496654
0.025,0.46841338260739196
0.03333333333333333,0.40594818017833934
0.041666666666666664,0.3659930467830266
0.05,0.3494477464514194
0.058333333333333334,0.323488225956605
0.06666666666666667,0.30665620557133977
0.075,0.2974980095965363
0.08333333333333333,0.2921591299669095
0.09166666666666666,0.2877861985540344
0.1,0.2839145672703005
0.10833333333333334,0.28369287021985423
0.11666666666666667,0.2880749774752682
0.125,0.2823193318752648
0.13333333333333333,0.28227231108015527
0.14166666666666666,0.28034928593113206
0.15,0.27937422214864505
0.15833333333333333,0.2787976343235168
0.16666666666666666,0.28013063823678785
0.175,0.2789036156916658
0.18333333333333332,0.27998516572959
0.19166666666666665,0.28054473038367855
0.2,0.2779447942902844
0.20833333333333334,0.2769559526547869
0.21666666666666667,0.2759993464310515
0.225,0.2731572547196732
0.23333333333333334,0.27248047287857036
0.24166666666666667,0.27048805952049393
0.25,0.27202977346338764
0.2583333333333333,0.26999613346272766
0.26666666666666666,0.2699848660338344
0.275,0.26926559058226784
0.2833333333333333,0.268204678144744
0.2916666666666667,0.26670449469843494
0.3,0.2667273319267145
0.30833333333333335,0.26476249627615744
0.31666666666666665,0.26453279395983786
0.325,0.2625142114533492
0.3333333333333333,0.26100717128296314
0.3416666666666667,0.2600776421693485
0.35,0.26008937774340835
0.35833333333333334,0.2575330458655922
0.36666666666666664,0.2554523985482138
0.375,0.2537306695876791
0.3833333333333333,0.2516823921947817
0.39166666666666666,0.24958935272293314
0.4,0.2475599411846976
0.4083333333333333,0.24503157290040778
0.4166666666666667,0.24359720546073937
0.425,0.2393956188269537
0.43333333333333335,0.2378417268562547
0.44166666666666665,0.2353871029383625
0.45,0.23174343996359914
0.4583333333333333,0.23072257971746524
0.4666666666666667,0.22824767370407328
0.475,0.2273320450404568
0.48333333333333334,0.22700238986935872
0.49166666666666664,0.22637709169921627
0.5,0.2260599850539542
0.5083333333333333,0.22578151639768618
0.5166666666666666,0.22542298655309234
0.525,0.2256121702761038
0.5333333333333333,0.2258260071435374
0.5416666666666666,0.22658538345244716
0.55,0.22697711048843394
0.5583333333333333,0.22728456875117375
0.5666666666666667,0.22761210071748383
0.575,0.22822829848173853
0.5833333333333334,0.2290299603354129
0.5916666666666667,0.23015028500033097
0.6,0.23084039182848493
0.6083333333333333,0.2318051999876647
0.6166666666666667,0.2327870865517483
0.625,0.23382024368781917
0.6333333333333333,0.2338246433401887
0.6416666666666666,0.2352201755080685
0.65,0.23623291872818486
0.6583333333333333,0.23602706485786595
0.6666666666666666,0.2355589065900079
0.675,0.23598891533592736
0.6833333333333333,0.23576241505615725
0.6916666666666667,0.23584174296504545
0.7,0.2351498447379312
0.7083333333333334,0.2347743389095993
0.7166666666666667,0.23373780913369147
0.725,0.23448062772078626
0.7333333333333333,0.23559730135041956
0.7416666666666667,0.2357731155037126
0.75,0.23609578429274314
0.7583333333333333,0.23648733746790596
0.7666666666666666,0.23649350583618745
0.775,0.23662688832737744
0.7833333333333333,0.23702486903358078
0.7916666666666666,0.23729856008571026
0.8,0.23757675635074227
0.8083333333333333,0.23703176886178023
0.8166666666666667,0.23744759837226637
0.825,0.2377892808457347
0.8333333333333334,0.23904410847649982
0.8416666666666667,0.23921077084866504
0.85,0.24010637045579464
0.8583333333333333,0.24025167266119496
0.8666666666666667,0.2412602853576633
0.875,0.2419693025333851
0.8833333333333333,0.24272266477236837
0.8916666666666666,0.2434384555706417
0.9,0.2435728396846797
0.9083333333333333,0.24430778720143254
0.9166666666666666,0.2445474248192523
0.9249999999999999,0.24499788505913633
0.9333333333333333,0.24551639551867765
0.9416666666666667,0.24540661619565518
0.95,0.24670623381274281
0.9583333333333334,0.24713494748590925
0.9666666666666667,0.24826550772584755
0.975,0.24902476729891143
0.9833333333333333,0.24944021828785878
0.9916666666666667,0.25060122331712087
