lag time t,dr^2
0.008333333333333333,0.00965858573979327
0.016666666666666663,0.01544303458441584
0.025000000000000005,0.020938783231662778
0.033333333333333326,0.02625337020019797
0.041666666666666664,0.03151557609236097
0.049999999999999996,0.03667916814293479
0.05833333333333333,0.041645992278655
0.06666666666666667,0.0466857552344807
0.07499999999999998,0.05161076248549897
0.08333333333333333,0.05640390937881957
0.09166666666666667,0.06128456164914246
0.10000000000000002,0.06598243802462143
0.10833333333333334,0.07058466152129325
0.11666666666666667,0.07516275751471824
0.125,0.07979248444969916
0.13333333333333336,0.08426971008991505
0.1416666666666667,0.08884937452321458
0.15000000000000002,0.09329478446955956
0.1583333333333333,0.09769259111945851
0.16666666666666663,0.10202044846648983
0.175,0.10634201290940676
0.1833333333333333,0.11065176442988787
0.19166666666666668,0.11488643672276636
0.2,0.11917080404152525
0.20833333333333334,0.12332446303390197
0.21666666666666665,0.12735814954722022
0.225,0.1316001524892518
0.23333333333333334,0.13577470678828873
0.24166666666666667,0.13988913605643802
0.25,0.1439469995731862
0.2583333333333333,0.14791092206891662
0.26666666666666666,0.151933186881626
0.275,0.15600557166278667
0.28333333333333327,0.1599585089255452
0.2916666666666667,0.16399156840073092
0.3,0.16793318765567047
0.30833333333333335,0.17183204865659613
0.3166666666666667,0.17577941407856396
0.325,0.1795758611072122
0.3333333333333333,0.18352697074339405
0.3416666666666666,0.18719654233258495
0.35,0.19100056451535222
0.3583333333333334,0.19471914224728892
0.3666666666666667,0.19874944280541615
0.37499999999999994,0.20284301016876638
0.38333333333333336,0.20652516501502183
0.39166666666666666,0.21016656209853699
0.4000000000000001,0.21388945242875207
0.40833333333333327,0.21756643155048674
0.4166666666666667,0.22133374906460515
0.425,0.2249512789105513
0.43333333333333335,0.22856564617548122
0.44166666666666665,0.2324079540185351
0.45,0.23598381032607219
0.4583333333333333,0.23971958412125818
0.4666666666666666,0.2433243632342551
0.475,0.2467779624274225
0.48333333333333334,0.2502856024478358
0.49166666666666664,0.2535036684430771
0.5,0.25726581208392896
0.5083333333333333,0.2610656918384115
0.5166666666666667,0.2645647378525505
0.525,0.26776836479762056
0.5333333333333334,0.2711437134424794
0.5416666666666665,0.27476391299470887
0.55,0.27818302416447893
0.5583333333333333,0.2820608151288556
0.5666666666666667,0.2856135945609652
0.575,0.28903606421833633
0.5833333333333334,0.2926077645721497
0.5916666666666666,0.29604991746395315
0.6,0.2995937831031797
0.6083333333333333,0.30305304877712075
0.6166666666666668,0.3065008678100944
0.6250000000000001,0.310165053035084
0.6333333333333333,0.31330798190667714
0.6416666666666667,0.3168772365994504
0.65,0.32040463470376834
0.6583333333333334,0.32391243972573674
0.6666666666666666,0.32736655896749034
0.675,0.33101700507980536
0.6833333333333332,0.33407996935146816
0.6916666666666668,0.337572075636829
0.7,0.3405703291967841
0.7083333333333333,0.3442491011066574
0.7166666666666668,0.34757129550224486
0.725,0.3509038219366263
0.7333333333333333,0.3545485947128681
0.7416666666666666,0.35782340033508014
0.7499999999999999,0.36108667534181027
0.7583333333333333,0.36455040431606545
0.7666666666666668,0.36803461309145785
0.7749999999999999,0.3714819366637227
0.7833333333333334,0.3746191747610492
0.7916666666666665,0.37822753489027333
0.8,0.3810518559624805
0.8083333333333333,0.3847043882579932
0.8166666666666665,0.3885913403788773
0.8250000000000001,0.39173574605020023
0.8333333333333334,0.39539235961250363
0.8416666666666666,0.3986399659005973
0.8499999999999999,0.4017592159231316
0.8583333333333332,0.40522908632293836
0.8666666666666667,0.40809470963855243
0.8749999999999999,0.41165919999196643
0.8833333333333333,0.41519557624279174
0.8916666666666668,0.4182220278839795
0.9,0.4211708528874429
0.9083333333333333,0.4252097601543093
0.9166666666666666,0.42815630204982547
0.9249999999999999,0.431868022869717
0.9333333333333333,0.43517497220748497
0.9416666666666668,0.43865592330403363
0.9500000000000001,0.44121628997873646
0.9583333333333334,0.4443717614847038
0.9666666666666667,0.44715387392756367
0.975,0.4504857668055646
0.9833333333333333,0.4534836040719111
0.9916666666666666,0.4565392108254862
1.0,0.46021534852434043
1.0083333333333333,0.4633434872943122
1.0166666666666668,0.4667978122195321
1.0249999999999997,0.46945424703514793
1.0333333333333334,0.4724375115590373
1.0416666666666667,0.4765619113948459
1.05,0.4791171868282825
1.0583333333333333,0.4822406709751039
1.0666666666666664,0.4852968102462403
1.0749999999999997,0.4886984600928212
