lag_frame[sec],NGP_[dimensionless]
0.008333333333333333,1.476167785023244
0.016666666666666666,0.8226729118112062
0.025,0.7277553331535773
0.03333333333333333,0.5803194011605666
0.041666666666666664,0.561140868171391
0.05,0.46271612423818476
0.058333333333333334,0.42669812006120456
0.06666666666666667,0.3687685881538403
0.075,0.3473401352882781
0.08333333333333333,0.32424509808268454
0.09166666666666666,0.321535806137065
0.1,0.30349885772232477
0.10833333333333334,0.3033572496242336
0.11666666666666667,0.2817818825789289
0.125,0.2743317947043531
0.13333333333333333,0.27898724454118984
0.14166666666666666,0.27208501365226256
0.15,0.26083699100499325
0.15833333333333333,0.25519602413801623
0.16666666666666666,0.2503866522270717
0.175,0.25487979342143596
0.18333333333333332,0.24642867851222072
0.19166666666666665,0.2407310790793653
0.2,0.2409589330594204
0.20833333333333334,0.2356937198165061
0.21666666666666667,0.23796143540047376
0.225,0.23325530983366405
0.23333333333333334,0.23276408964093864
0.24166666666666667,0.2310684450669085
0.25,0.23335754979385248
0.2583333333333333,0.2337742100108422
0.26666666666666666,0.234491351292061
0.275,0.23236327897560471
0.2833333333333333,0.23297573829175833
0.2916666666666667,0.23402495234241316
0.3,0.23341854357255265
0.30833333333333335,0.23282917604498987
0.31666666666666665,0.2326840165041073
0.325,0.23142495120544626
0.3333333333333333,0.22970422495669163
0.3416666666666667,0.22326491496597445
0.35,0.22154280028784856
0.35833333333333334,0.22296339698964673
0.36666666666666664,0.2195388631994395
0.375,0.21578336931557174
0.3833333333333333,0.21575490716487655
0.39166666666666666,0.21231902840282024
0.4,0.2131366604578966
0.4083333333333333,0.21318911194963053
0.4166666666666667,0.21318460149733087
0.425,0.2166083844941209
0.43333333333333335,0.2132942279228478
0.44166666666666665,0.2138780316981277
0.45,0.21610539077970548
0.4583333333333333,0.21330857094308286
0.4666666666666667,0.21474682460659045
0.475,0.2137819959144085
0.48333333333333334,0.21376655081755747
0.49166666666666664,0.21379053265411163
0.5,0.2136879750019367
0.5083333333333333,0.2134040336693992
0.5166666666666666,0.21273512723626187
0.525,0.21148091711015948
0.5333333333333333,0.21046722792164263
0.5416666666666666,0.21113017590369987
0.55,0.21049085746173501
0.5583333333333333,0.20875631494367308
0.5666666666666667,0.2083865273501344
0.575,0.20889077378708243
0.5833333333333334,0.2072560660846663
0.5916666666666667,0.20636077686652832
0.6,0.20634092735225695
0.6083333333333333,0.20526908750943096
0.6166666666666667,0.2043845967325899
0.625,0.20260750971075137
0.6333333333333333,0.20036747039089775
0.6416666666666666,0.19931132490361003
0.65,0.1986388059480675
0.6583333333333333,0.19797281539731526
0.6666666666666666,0.19822116978640736
0.675,0.1979058656567827
0.6833333333333333,0.1979580307935218
0.6916666666666667,0.19820260392420974
0.7,0.1972501764356529
0.7083333333333334,0.1973927372801214
0.7166666666666667,0.1981097402825691
0.725,0.1987534492491405
0.7333333333333333,0.1990503709610214
0.7416666666666667,0.19922588475106795
0.75,0.1991687062647145
0.7583333333333333,0.1994526209820322
0.7666666666666666,0.2006478398768925
0.775,0.20099093718885408
0.7833333333333333,0.20055799620764359
0.7916666666666666,0.2001232709935179
0.8,0.201152059298918
0.8083333333333333,0.20151480761035723
0.8166666666666667,0.20196909432360166
0.825,0.20227145181252482
0.8333333333333334,0.2022161171429171
0.8416666666666667,0.20241196728650834
0.85,0.20219321416407987
0.8583333333333333,0.20219504127493515
0.8666666666666667,0.20185200872791986
0.875,0.2013218449051959
0.8833333333333333,0.2018646583542658
0.8916666666666666,0.20146740035202026
0.9,0.20196602444736556
0.9083333333333333,0.20319018710874026
0.9166666666666666,0.20372812157618259
0.9249999999999999,0.20430653944254362
