lag_frame[sec],MSD_[px^2]
0.008333333333333333,1.1944927559898257
0.016666666666666666,2.000392733923344
0.025,2.7564855988511012
0.03333333333333333,3.478293611889929
0.041666666666666664,4.170222605223514
0.05,4.840250485708394
0.058333333333333334,5.491718524659892
0.06666666666666667,6.121399778649665
0.075,6.728608000621237
0.08333333333333333,7.319562694982606
0.09166666666666666,7.886098924992324
0.1,8.441938565283138
0.10833333333333334,8.98470878441582
0.11666666666666667,9.52589525228352
0.125,10.048113257949419
0.13333333333333333,10.560268717393573
0.14166666666666666,11.073639808980175
0.15,11.581666172704677
0.15833333333333333,12.086907503479654
0.16666666666666666,12.596000987651724
0.175,13.089992340417494
0.18333333333333332,13.596413332136322
0.19166666666666665,14.094362338277127
0.2,14.587499882001685
0.20833333333333334,15.063532166616449
0.21666666666666667,15.544823827066663
0.225,16.024014447840244
0.23333333333333334,16.493817272435084
0.24166666666666667,16.965083333385227
0.25,17.422435207778204
0.2583333333333333,17.86373510017331
0.26666666666666666,18.308701410294855
0.275,18.750119091734813
0.2833333333333333,19.17945781102335
0.2916666666666667,19.607928476114427
0.3,20.020766201637144
0.30833333333333335,20.436578146704218
0.31666666666666665,20.828139376891354
0.325,21.234031163955617
0.3333333333333333,21.62525970909368
0.3416666666666667,22.01225014006124
0.35,22.413476358248126
0.35833333333333334,22.809685735950744
0.36666666666666664,23.217492257003745
0.375,23.61187166457024
0.3833333333333333,24.011738606767068
0.39166666666666666,24.41212962309721
0.4,24.81911083092897
0.4083333333333333,25.2099616737096
0.4166666666666667,25.585038611706185
0.425,25.946996142239193
0.43333333333333335,26.31844814716106
0.44166666666666665,26.67603645487044
0.45,27.021309425342075
0.4583333333333333,27.38419172790131
0.4666666666666667,27.72690333584798
0.475,28.073634712855274
0.48333333333333334,28.41459918968474
0.49166666666666664,28.73248649998045
0.5,29.06640572390382
0.5083333333333333,29.398674054399184
0.5166666666666666,29.715496090778622
0.525,30.0523831070097
0.5333333333333333,30.39770615587298
0.5416666666666666,30.735693184155934
0.55,31.0734294563824
0.5583333333333333,31.418721380074523
0.5666666666666667,31.767666591700443
0.575,32.11480871192419
0.5833333333333334,32.47179201935596
0.5916666666666667,32.807413151167154
0.6,33.14393580013389
0.6083333333333333,33.469125933727234
0.6166666666666667,33.795529246489046
0.625,34.122708043690174
0.6333333333333333,34.427910668475626
0.6416666666666666,34.73540928287691
0.65,35.04210645398975
0.6583333333333333,35.33399372493856
0.6666666666666666,35.65427676292593
0.675,35.950421540052325
0.6833333333333333,36.24946825332323
0.6916666666666667,36.54864306262076
0.7,36.852116431124514
0.7083333333333334,37.17060463517996
0.7166666666666667,37.47118777200869
0.725,37.77684142803466
0.7333333333333333,38.08495102944827
0.7416666666666667,38.392260039829495
0.75,38.714203176645
0.7583333333333333,39.0348730449545
0.7666666666666666,39.35276048477396
0.775,39.674398988484796
0.7833333333333333,39.99403522864116
0.7916666666666666,40.307806036289335
0.8,40.61185748017814
0.8083333333333333,40.91660114917594
0.8166666666666667,41.21940739557546
0.825,41.50566676960295
0.8333333333333334,41.80286766268198
0.8416666666666667,42.1088367799529
0.85,42.38685558538534
0.8583333333333333,42.66665976422811
0.8666666666666667,42.95552301113235
0.875,43.24501271724641
0.8833333333333333,43.55339525731619
0.8916666666666666,43.853959812045964
0.9,44.14621185353395
0.9083333333333333,44.459828889270796
0.9166666666666666,44.77959023123031
0.9249999999999999,45.101510588860734
0.9333333333333333,45.423436817516816
0.9416666666666667,45.748429439287065
0.95,46.062105471314474
0.9583333333333334,46.354890570828424
0.9666666666666667,46.67468656751024
0.975,46.96374172173571
0.9833333333333333,47.25837746541755
0.9916666666666667,47.54456347265634
1.0,47.81850671010814
1.0083333333333333,48.108712057775314
1.0166666666666666,48.39360328337635
1.025,48.653692999785044
1.0333333333333332,48.91949037644701
1.0416666666666667,49.18989678724046
1.05,49.44846861454118
1.0583333333333333,49.72043938629155
1.0666666666666667,50.00838077673512
1.075,50.29489217176886
1.0833333333333333,50.586819760007835
1.0916666666666666,50.859215534415675
1.1,51.156678108017395
1.1083333333333334,51.441844689504435
1.1166666666666667,51.728537751150476
1.125,52.009343198875904
1.1333333333333333,52.285090344569376
1.1416666666666666,52.55301952066468
1.15,52.81271482276835
1.1583333333333332,53.07490945439502
1.1666666666666667,53.333617540930476
1.175,53.59540779071015
1.1833333333333333,53.840577209125804
1.1916666666666667,54.104893297572616
1.2,54.37192437978558
1.2083333333333333,54.64143736373571
1.2166666666666666,54.912842255788505
1.225,55.169968452949234
1.2333333333333334,55.43729393725596
1.2416666666666667,55.69992036654614
1.25,55.954167740054764
1.2583333333333333,56.198698259950056
1.2666666666666666,56.455740633859214
1.275,56.74217214741398
1.2833333333333332,57.036380330307956
1.2916666666666667,57.30810529402518
1.3,57.5927223003529
1.3083333333333333,57.87505585390596
1.3166666666666667,58.148464940159215
1.325,58.41805181745585
1.3333333333333333,58.69192415022469
1.3416666666666666,58.96992816400188
1.35,59.24366100862377
1.3583333333333334,59.51044850372477
1.3666666666666667,59.78611315247361
1.375,60.06522250135537
1.3833333333333333,60.35507371827347
1.3916666666666666,60.65355485875042
1.4,60.90463214508422
1.4083333333333332,61.179456676649934
1.4166666666666667,61.45656841362776
1.425,61.72772171634482
1.4333333333333333,62.031034970123805
1.4416666666666667,62.30121314062061
1.45,62.57451534047827
1.4583333333333333,62.88011606871821
1.4666666666666666,63.14983775365118
1.475,63.4440043938685
1.4833333333333334,63.7440987812461
1.4916666666666667,64.01868560934591
1.5,64.28044391995033
1.5083333333333333,64.55559063144094
1.5166666666666666,64.83519270668232
1.525,65.11222454638933
1.5333333333333332,65.40858956101408
1.5416666666666667,65.68260790707927
1.55,65.96463013877678
1.5583333333333333,66.23501972982189
1.5666666666666667,66.51182305692475
1.575,66.76485045253568
1.5833333333333333,67.02428168968447
1.5916666666666666,67.2744415545495
1.6,67.52926081460802
1.6083333333333334,67.7867977247263
1.6166666666666667,68.05147070643596
1.625,68.32464671952006
1.6333333333333333,68.5992294730274
1.6416666666666666,68.85637423486993
1.65,69.12008657027236
1.6583333333333332,69.39793929709097
1.6666666666666667,69.65261940008973
1.675,69.9227209995801
1.6833333333333333,70.19162160293737
1.6916666666666667,70.45829942149962
1.7,70.70353640872733
1.7083333333333333,70.95730605187859
1.7166666666666666,71.19932711035291
1.7249999999999999,71.47675484153741
1.7333333333333334,71.71045044843598
1.7416666666666667,71.95518395420682
1.75,72.19907428304431
1.7583333333333333,72.46385418101382
1.7666666666666666,72.72255969009396
1.775,72.98407645117913
1.7833333333333332,73.2468270140695
1.7916666666666667,73.54815652947961
1.8,73.83749998990089
1.8083333333333333,74.1279649568911
1.8166666666666667,74.4083289704912
1.825,74.69093587807086
1.8333333333333333,74.97090992639899
1.8416666666666666,75.24190212883332
1.8499999999999999,75.50998593204964
1.8583333333333334,75.7700339301394
