lag time t,dr^2
0.008333333333333331,0.001391951886258771
0.01666666666666667,0.0015098666573588903
0.025,0.0016595958996106655
0.03333333333333333,0.001816868175174634
0.041666666666666664,0.002001308013864307
0.05,0.0022000773030807683
0.05833333333333334,0.0023712725432122744
0.06666666666666665,0.00252621744138656
0.07500000000000001,0.0026237936537181904
0.08333333333333333,0.0026811874045786816
0.09166666666666666,0.00267997809606181
0.09999999999999999,0.0026112014756341823
0.10833333333333334,0.002508032445247913
0.11666666666666665,0.002395431293077859
0.125,0.002220809586755932
0.13333333333333333,0.0020452460743166216
0.14166666666666664,0.0018876936426148706
0.15,0.0017501288713419369
0.1583333333333333,0.0016487677892147432
0.16666666666666669,0.0016084664240859296
0.175,0.0015983483627809536
0.1833333333333333,0.001664668102569578
0.19166666666666665,0.001748336195139509
0.2,0.001900082121883686
0.20833333333333334,0.002058896732102412
0.21666666666666665,0.002224072344063289
0.225,0.002398874564583413
0.23333333333333328,0.0025563282273153407
0.24166666666666664,0.002655779092729316
0.25,0.0027230630937140387
0.2583333333333333,0.002742703565614622
0.26666666666666666,0.0027305518165498346
0.27499999999999997,0.0026355987623020317
0.2833333333333334,0.0025278127060988373
0.2916666666666667,0.002346702608689064
0.29999999999999993,0.0021864131803937623
0.30833333333333335,0.002036658041729415
0.31666666666666665,0.001889656802453599
0.32500000000000007,0.0017497372210445714
0.33333333333333326,0.0016973692705661034
0.34166666666666673,0.0016416592074480802
0.35,0.0016592789795345664
0.35833333333333334,0.0017441898124419502
0.3666666666666667,0.001858040225102799
0.375,0.001995830998601524
0.3833333333333334,0.0021751676568639937
0.39166666666666666,0.0023808094153922525
0.39999999999999997,0.0025035163302367866
0.4083333333333333,0.0026366126113066004
0.4166666666666667,0.0026793014308179883
0.42500000000000004,0.002734811206051026
0.43333333333333335,0.0027170048931382906
0.44166666666666665,0.0026875225964792223
0.45000000000000007,0.002600539782420807
0.4583333333333333,0.0024441529669622574
0.4666666666666666,0.0023276594607219924
0.475,0.002165057424201131
0.4833333333333332,0.002036959229663603
0.49166666666666664,0.001884080225158351
0.5,0.0018126266414475545
0.5083333333333333,0.0017401606960247495
0.5166666666666667,0.0017587585566292184
0.525,0.0017907843975812031
0.5333333333333333,0.0018650173821719157
0.5416666666666666,0.002010162494731092
0.55,0.002151139461452996
0.5583333333333333,0.0023389375281152184
0.5666666666666667,0.0024291073301452404
0.5749999999999998,0.0026221202594115902
0.5833333333333334,0.0027068239153828994
0.5916666666666668,0.0027539798106562706
0.6,0.0027585149568853614
0.6083333333333333,0.002731488702860204
0.6166666666666667,0.002652905836625393
0.625,0.0025518651089515643
0.6333333333333333,0.00240250625229299
0.6416666666666667,0.0022364837778535217
0.65,0.002065906198228872
0.6583333333333333,0.0019308980257563258
0.6666666666666666,0.0018187379384612342
0.675,0.001732384651497626
0.6833333333333332,0.0017391147911680056
0.6916666666666667,0.0017513377697279025
0.7,0.001796651563118476
0.7083333333333334,0.001906546624305092
0.7166666666666667,0.0020399253329854957
0.7250000000000001,0.002230307759445545
0.7333333333333332,0.0023855023833789153
0.7416666666666667,0.0024699103227664447
0.7499999999999999,0.002620777200858993
0.7583333333333332,0.002709299348429117
0.7666666666666667,0.0027667584144625223
0.7749999999999999,0.0027717295082882636
0.7833333333333332,0.0027145034295680786
0.7916666666666665,0.002645348583150008
0.7999999999999999,0.0025164461159969164
0.8083333333333332,0.002356377979877213
0.8166666666666668,0.002208726814220575
0.8250000000000001,0.002076340354851104
0.8333333333333335,0.0019171501380655619
0.8416666666666667,0.001834852913965649
0.8499999999999999,0.0017843276662937119
0.8583333333333333,0.0017701401453220876
0.8666666666666667,0.0018352518862808317
0.875,0.0019253035687467558
0.8833333333333333,0.0020007156718160656
0.8916666666666667,0.0021857858187673733
0.8999999999999999,0.0023132584468812047
0.9083333333333333,0.002471656141136451
0.9166666666666669,0.0025902710586795264
0.9250000000000002,0.002715392943935294
0.9333333333333335,0.0028078392682126313
0.9416666666666667,0.002833281991012628
0.95,0.002775334757301945
0.9583333333333335,0.0027150594924725347
0.9666666666666667,0.002636359243723515
0.9750000000000001,0.002538213496885815
0.9833333333333334,0.002382219634971733
0.9916666666666667,0.002230351166450962
1.0,0.002120546627002367
1.0083333333333335,0.0019508123384146623
1.0166666666666666,0.0019469346582555297
1.0250000000000001,0.0018947827605942794
1.0333333333333337,0.0019549569717322874
1.0416666666666667,0.0019219760607827852
1.0500000000000003,0.002092553671503478
1.0583333333333336,0.0021351946782513457
1.0666666666666667,0.002321499271486544
1.0749999999999997,0.0025052063319734768
1.0833333333333333,0.002604942945938367
1.0916666666666668,0.0028245384631455156
1.1000000000000003,0.0028339295640662987
1.1083333333333334,0.002894413910723976
1.1166666666666667,0.0029077260533149746
1.125,0.0029065914032517233
1.1333333333333333,0.0027226654860582396
1.1416666666666666,0.0026136554833315344
1.1499999999999997,0.00250084522870794
1.1583333333333334,0.0023525891228489888
1.1666666666666665,0.0022189804644189735
1.1750000000000003,0.0020875253130801163
1.1833333333333333,0.0020102101318559516
1.1916666666666667,0.002007706868552465
1.2,0.001938550523981049
1.2083333333333333,0.001994477048295064
1.2166666666666663,0.002103591998153666
1.225,0.002242244031640551
1.2333333333333334,0.002422146066039412
1.2416666666666671,0.0025719407777139015
1.25,0.002734903569097183
1.2583333333333333,0.002856851269734905
1.2666666666666666,0.002958255411132861
1.275,0.003045645733854797
1.2833333333333332,0.003028598217940752
1.2916666666666667,0.003033412711493113
1.3,0.0029985016529182245
1.3083333333333333,0.00287011943767916
1.3166666666666667,0.002680689431044129
1.325,0.0025536814038140997
1.333333333333333,0.0024365124357745216
1.3416666666666666,0.00234547639328337
1.3499999999999999,0.0021856910770147366
1.3583333333333334,0.0020569453533193054
1.3666666666666667,0.0020171958337395243
1.3750000000000002,0.0020358026324482736
1.3833333333333335,0.00211182844461547
1.3916666666666664,0.002233828388593239
1.3999999999999997,0.0023739097251641254
1.4083333333333337,0.0025518801397679345
1.416666666666667,0.0026509327210853975
1.425,0.002811664529884522
1.4333333333333331,0.003074366216783983
1.4416666666666667,0.0030749109252455496
1.45,0.003035301262873602
1.458333333333333,0.0029760420418674803
1.4666666666666661,0.0029464909505783087
1.475,0.002803929721099275
1.4833333333333332,0.0027398290453827393
1.4916666666666667,0.0025972007365578885
1.5,0.002385208366713436
1.5083333333333335,0.002231026785494405
1.5166666666666666,0.002216561847311068
1.525,0.0020330405620176653
1.5333333333333334,0.001987223910279933
1.5416666666666667,0.0020308529581240706
1.55,0.002032356886336903
1.5583333333333331,0.002078267358385405
1.5666666666666667,0.0022511519153561167
1.5750000000000002,0.002312257343083786
1.583333333333333,0.002453211067248185
1.5916666666666666,0.0025995943163050817
1.5999999999999999,0.0027512141730641447
1.608333333333333,0.0028509637646878484
1.6166666666666665,0.002929166858020987
1.625,0.002963437129411774
1.633333333333333,0.002934522634514237
1.641666666666667,0.0028772877744888416
1.6500000000000001,0.002785311607924007
1.6583333333333332,0.0026559913424237702
1.6666666666666665,0.0025064625468667313
1.675,0.0023806657270359906
1.6833333333333336,0.0022687539580852757
1.6916666666666669,0.0022267336486309674
1.7,0.002024245452646484
1.7083333333333335,0.0019944077668865097
1.7166666666666666,0.0020053236769774834
1.7249999999999999,0.0020890991845274754
1.7333333333333336,0.0021696512221046254
1.741666666666667,0.0023022240063056676
1.75,0.00244864224980115
1.7583333333333335,0.0026038462671474044
1.7666666666666668,0.002740143231208742
1.7750000000000001,0.002871159463870062
1.7833333333333334,0.002962815048536098
1.7916666666666665,0.003015490984903651
1.7999999999999998,0.0030063891549022767
1.8083333333333333,0.0029482900105504014
1.8166666666666664,0.002870457901476538
1.825,0.002763661481269247
1.8333333333333335,0.002623244004598208
1.841666666666667,0.002495564610902261
1.8500000000000005,0.0023620576149252235
1.8583333333333336,0.002229934215683399
1.8666666666666665,0.0021250695387394097
1.875,0.0021137220534738137
1.8833333333333333,0.0020645623031960484
1.8916666666666666,0.002127908746304518
1.9,0.0021821843398742427
1.9083333333333337,0.0023014954904383286
1.9166666666666665,0.002428609759603174
1.925,0.002553208595622296
1.9333333333333331,0.0027472023946603966
1.9416666666666669,0.0028550375350711436
1.9499999999999995,0.0029629828343860237
1.9583333333333335,0.0030378045581981004
1.966666666666667,0.0030645504640918818
1.9750000000000005,0.0030437209297279207
1.9833333333333332,0.003019733006393354
1.9916666666666667,0.002923848053794516
2.0,0.0027697197265255658
2.0083333333333337,0.0026111532159104533
2.0166666666666666,0.0023886104612736636
2.025,0.0023235624771493243
2.033333333333333,0.002220052234055026
2.0416666666666665,0.002206619729263959
2.05,0.002088003918729283
2.058333333333333,0.0021171691670332352
2.066666666666667,0.0022121189435993734
2.0749999999999997,0.0023400504526123033
2.0833333333333335,0.0023323620051249995
2.091666666666667,0.002484551765989206
2.1,0.002680748137670473
2.108333333333333,0.0028341160243813453
2.116666666666667,0.002992100949192179
2.1249999999999996,0.002938100184240662
2.1333333333333333,0.0029812103952444997
